ItemWeight,FatContent,ItemType,MRP,OutletSize,LocationType,OutletType,OutletAge,OutletSales,Visibility,IsVisibile,IsGroceryStore,PricePerWeight
12.35,Regular,Dairy,48.7692,Medium,Tier 3,Supermarket Type2,16,6.669887861602739,0.07016934263996209,1,0,3.948923076923077
17.7,Low Fat,Snack Foods,182.4266,Medium,Tier 1,Supermarket Type1,26,8.54945606252133,0.11039910989550347,1,0,10.30658757062147
12.5,Regular,Canned,87.9198,Medium,Tier 3,Supermarket Type2,16,7.033380726821476,0.0714229778518933,1,0,7.033583999999999
20.2,Regular,Fruits and Vegetables,129.1678,High,Tier 3,Supermarket Type1,38,6.924949015885253,0.05803457689697338,1,0,6.394445544554456
13.15,Low Fat,Household,158.7604,Small,Tier 2,Supermarket Type1,23,8.009943698996702,0.08879350414061896,1,0,12.07303422053232
12.85,Regular,Frozen Foods,230.0668,Small,Tier 1,Grocery Store,40,6.5382851098846215,0.0,0,1,17.904031128404668
13.15,Low Fat,Snack Foods,174.2054,Medium,Tier 3,Supermarket Type3,40,8.384263903204753,0.043640143645107175,1,0,13.247558935361216
10.85,Low Fat,Snack Foods,106.3622,High,Tier 3,Supermarket Type1,38,7.6578705219330105,0.150235255691514,1,0,9.802967741935484
12.15,Low Fat,Health and Hygiene,37.3506,Medium,Tier 3,Supermarket Type3,40,6.932122179997666,0.0,0,0,3.074123456790123
17.7,Low Fat,Snack Foods,166.4816,Medium,Tier 3,Supermarket Type2,16,7.607569783458211,0.02961792185316911,1,0,9.40574011299435
14.35,Low Fat,Baking Goods,79.196,Small,Tier 2,Supermarket Type1,18,7.153314511180615,0.07793279660658214,1,0,5.518885017421603
20.0,Regular,Frozen Foods,125.8678,Small,Tier 2,Supermarket Type1,18,8.141344340209747,0.05048754280691527,1,0,6.2933900000000005
12.3,Low Fat,Baking Goods,37.2874,High,Tier 3,Supermarket Type1,38,6.5592582332649005,0.0,0,0,3.031495934959349
10.3,Regular,Baking Goods,174.4422,Medium,Tier 3,Supermarket Type2,16,8.145794381412315,0.02469066819823726,1,0,16.9361359223301
15.6,Regular,Snack Foods,170.5764,High,Tier 3,Supermarket Type1,38,8.404290169101888,0.10003395790327392,1,0,10.934384615384616
9.8,Regular,Baking Goods,50.5008,Medium,Tier 3,Supermarket Type2,16,5.533405298879219,0.13206617096134413,1,0,5.153142857142856
11.1,Low Fat,Snack Foods,220.0482,Medium,Tier 3,Supermarket Type2,16,7.8741984467121595,0.12724288848909493,1,0,19.824162162162164
12.85,Low Fat,Frozen Foods,76.867,Medium,Tier 3,Supermarket Type3,40,7.834673735988518,0.11006182546220998,1,0,5.981867704280156
11.8,Low Fat,Fruits and Vegetables,46.8402,High,Tier 3,Supermarket Type1,38,6.0245651280922665,0.11466763672562746,1,0,3.969508474576271
7.72,Regular,Fruits and Vegetables,119.3466,Small,Tier 2,Supermarket Type1,18,8.0274803167541,0.0851353991096301,1,0,15.45940414507772
12.85,Low Fat,Frozen Foods,121.5098,Medium,Tier 3,Supermarket Type3,40,7.787463350978604,0.0685114090691869,1,0,9.456015564202335
19.6,Regular,Frozen Foods,49.9376,Small,Tier 1,Supermarket Type1,28,6.434849522636379,0.04073068507167424,1,0,2.5478367346938775
6.425,Low Fat,Fruits and Vegetables,175.3712,Small,Tier 1,Supermarket Type1,28,8.002396493361319,0.08934231565675899,1,0,27.29512840466926
20.85,Low Fat,Fruits and Vegetables,105.5306,Small,Tier 1,Supermarket Type1,28,6.8467044288433145,0.021105496820415282,1,0,5.061419664268585
18.0,Low Fat,Household,170.5422,Small,Tier 3,Grocery Store,27,5.8432092884182705,0.07631219549613082,1,1,9.474566666666668
7.05,Low Fat,Snack Foods,108.6912,Small,Tier 2,Supermarket Type1,23,7.178007123770986,0.08170747563959352,1,0,15.417191489361702
16.25,Low Fat,Dairy,98.341,Small,Tier 1,Supermarket Type1,28,7.209025118194621,0.08358271475592065,1,0,6.051753846153845
20.7,Low Fat,Dairy,74.667,Small,Tier 2,Supermarket Type1,18,7.670370684697241,0.08912243696700528,1,0,3.6071014492753624
5.44,Low Fat,Dairy,241.2538,High,Tier 3,Supermarket Type1,38,8.047061361953205,0.02514004028454852,1,0,44.348124999999996
20.5,Low Fat,Household,40.4822,High,Tier 3,Supermarket Type1,38,6.378821691166717,0.0322168412810602,1,0,1.974741463414634
12.35,Regular,Fruits and Vegetables,109.857,Medium,Tier 1,Supermarket Type1,26,7.097074792857739,0.037835406944180736,1,0,8.895303643724697
12.85,Low Fat,Frozen Foods,248.046,Medium,Tier 3,Supermarket Type3,40,8.972472954596784,0.12269943522285341,1,0,19.3031906614786
4.61,Low Fat,Others,175.4396,Small,Tier 2,Supermarket Type1,21,7.869628751022095,0.11567336386294501,1,0,38.05631236442516
8.275,Low Fat,Household,106.3306,Small,Tier 2,Supermarket Type1,18,7.134386501295096,0.10518274075680496,1,0,12.849619335347432
13.1,Low Fat,Fruits and Vegetables,175.4738,Medium,Tier 3,Supermarket Type3,40,7.990967797537697,0.11478796914137597,1,0,13.394946564885498
8.27,Regular,Soft Drinks,186.5924,Medium,Tier 3,Supermarket Type2,16,8.39890899019737,0.12084417225997691,1,0,22.562563482466746
7.905,Low Fat,Frozen Foods,109.2254,Small,Tier 2,Supermarket Type1,23,6.884208824301769,0.05363406494530272,1,0,13.817254901960784
16.2,Low Fat,Health and Hygiene,182.1608,Medium,Tier 1,Supermarket Type1,26,8.046848255932154,0.0,0,0,11.244493827160493
13.1,Low Fat,Fruits and Vegetables,258.3988,Small,Tier 1,Grocery Store,40,5.549071415623619,0.0,0,1,19.72509923664122
13.6,Low Fat,Household,176.437,Small,Tier 2,Supermarket Type1,23,8.431060410166491,0.00996362680438051,1,0,12.973308823529413
9.395,Low Fat,Others,85.6908,Small,Tier 2,Supermarket Type1,18,7.373954932276706,0.03940134779939964,1,0,9.120894092602448
7.35,Regular,Fruits and Vegetables,241.0512,Small,Tier 3,Grocery Store,27,5.490387913795528,0.02375976689337928,1,1,32.79608163265306
15.35,Low Fat,Frozen Foods,38.319,High,Tier 3,Supermarket Type1,38,5.680008773071094,0.013910525455538898,1,0,2.496351791530945
14.5,Regular,Canned,42.0454,High,Tier 3,Supermarket Type1,38,6.44441897365253,0.04038805654278816,1,0,2.8996827586206897
12.6,Regular,Baking Goods,173.2764,Medium,Tier 3,Supermarket Type2,16,6.93795310030846,0.03117226883602562,1,0,13.752095238095238
10.8,Regular,Baking Goods,39.3138,High,Tier 3,Supermarket Type1,38,6.922983735200299,0.0,0,0,3.6401666666666666
18.85,Low Fat,Canned,257.833,Medium,Tier 1,Supermarket Type1,26,8.111426737908108,0.04182900283714175,1,0,13.678143236074272
12.15,Low Fat,Others,254.004,Small,Tier 2,Supermarket Type1,23,7.730629876215438,0.06277930587541736,1,0,20.90567901234568
11.6,Regular,Snack Foods,226.9404,Small,Tier 2,Supermarket Type1,21,7.495721483321642,0.009713842495961094,1,0,19.563827586206898
15.3,Low Fat,Household,101.6332,High,Tier 3,Supermarket Type1,38,7.520558406468582,0.02269919290256241,1,0,6.6426928104575165
20.35,Regular,Dairy,256.8672,Small,Tier 1,Supermarket Type1,28,8.182933928361773,0.030459010524689186,1,0,12.62246683046683
14.5,Low Fat,Dairy,155.1998,Small,Tier 3,Grocery Store,27,5.728798937240526,0.09871602514115631,1,1,10.703434482758622
6.89,Regular,Snack Foods,193.982,Small,Tier 1,Supermarket Type1,28,7.460339546475526,0.12789035748615335,1,0,28.15413642960813
14.6,Regular,Fruits and Vegetables,106.8254,Small,Tier 3,Grocery Store,27,4.68698424696555,0.06943674709293057,1,1,7.316808219178083
16.85,Regular,Canned,93.712,Medium,Tier 3,Supermarket Type2,16,6.614318010447928,0.026279505979497447,1,0,5.561543026706231
8.93,Low Fat,Dairy,153.434,High,Tier 3,Supermarket Type1,38,7.228537932418202,0.027997996468168515,1,0,17.181858902575588
8.31,Regular,Snack Foods,176.9028,Small,Tier 2,Supermarket Type1,18,8.009943698996702,0.11004803664482056,1,0,21.28794223826715
19.0,Low Fat,Snack Foods,131.0626,Small,Tier 3,Grocery Store,27,6.262732136016667,0.10696329771615402,1,1,6.898031578947369
12.35,Regular,Meat,103.499,Medium,Tier 3,Supermarket Type3,40,7.344709364180244,0.017778504651206506,1,0,8.380485829959515
12.85,Regular,Frozen Foods,188.4214,Small,Tier 1,Grocery Store,40,5.931828124361971,0.15223934610643836,1,1,14.663143968871596
5.19,Regular,Meat,102.599,Small,Tier 1,Supermarket Type1,28,7.409247885317815,0.04330143432735813,1,0,19.76859344894027
17.0,Low Fat,Frozen Foods,246.5434,Small,Tier 2,Supermarket Type1,18,8.405184223698768,0.11338249993039899,1,0,14.50255294117647
11.65,Regular,Meat,110.8544,High,Tier 3,Supermarket Type1,38,7.425248226664256,0.01085062249870192,1,0,9.515399141630901
20.25,Low Fat,Household,247.346,Small,Tier 2,Supermarket Type1,23,7.586178593476894,0.05737704354984292,1,0,12.214617283950618
10.0,Low Fat,Health and Hygiene,145.8102,Small,Tier 3,Grocery Store,27,6.774065245203343,0.13908610970387186,1,1,14.58102
13.35,Regular,Dairy,49.5376,Small,Tier 1,Grocery Store,40,4.968512453842952,0.08103077076300853,1,1,3.710681647940075
11.1,Regular,Fruits and Vegetables,165.9526,Small,Tier 2,Supermarket Type1,18,7.875211105026546,0.05266792734659435,1,0,14.950684684684685
11.8,Regular,Meat,152.6366,Medium,Tier 3,Supermarket Type2,16,7.41607933643856,0.0560546594270973,1,0,12.93530508474576
9.695,Regular,Snack Foods,221.3114,Medium,Tier 3,Supermarket Type2,16,7.703961629133277,0.02996044681428151,1,0,22.82737493553378
13.65,Low Fat,Fruits and Vegetables,151.505,Small,Tier 2,Supermarket Type1,18,7.953773427529648,0.048310905533832806,1,0,11.099267399267399
17.75,Regular,Fruits and Vegetables,140.5838,Small,Tier 1,Supermarket Type1,28,7.889531158801295,0.029222739953696245,1,0,7.920214084507042
11.3,Low Fat,Household,179.866,Medium,Tier 3,Supermarket Type2,16,7.137566154212475,0.04679968066134723,1,0,15.917345132743364
13.15,Low Fat,Snack Foods,178.237,Medium,Tier 3,Supermarket Type3,40,8.217486309868432,0.06448663322891682,1,0,13.554144486692014
19.35,Low Fat,Frozen Foods,122.0098,Small,Tier 1,Supermarket Type1,28,7.882773530782929,0.01647501359237831,1,0,6.305416020671834
6.905,Regular,Dairy,99.8726,Small,Tier 2,Supermarket Type1,23,6.375426102165579,0.03751232199145631,1,0,14.463808834178131
13.5,Regular,Others,98.4068,Medium,Tier 1,Supermarket Type1,26,7.521279647033564,0.12134688824956189,1,0,7.289392592592593
16.85,Regular,Snack Foods,111.4544,Small,Tier 2,Supermarket Type1,18,7.607569783458211,0.07709174092787166,1,0,6.6145044510385755
20.6,Regular,Fruits and Vegetables,188.2556,Small,Tier 2,Supermarket Type1,23,8.230873390650892,0.046915551036814974,1,0,9.1386213592233
6.175,Regular,Meat,94.1752,Medium,Tier 1,Supermarket Type1,26,6.354806814962843,0.16496843605554556,1,0,15.251044534412957
18.5,Regular,Frozen Foods,146.8418,Medium,Tier 3,Supermarket Type2,16,7.630454077291799,0.060634531414393525,1,0,7.937394594594595
13.35,Low Fat,Snack Foods,236.8564,Small,Tier 2,Supermarket Type1,21,8.51828947028291,0.03779604398623714,1,0,17.74205243445693
13.15,Low Fat,Household,105.3622,Medium,Tier 3,Supermarket Type3,40,8.127874151178746,0.04671862859185187,1,0,8.012334600760456
8.115,Regular,Canned,154.9972,Medium,Tier 1,Supermarket Type1,26,8.226608991864435,0.03170103514745968,1,0,19.100086260012322
15.85,Low Fat,Canned,37.4506,Medium,Tier 3,Supermarket Type2,16,5.715726855673173,0.07591878335932864,1,0,2.362813880126183
12.15,Regular,Others,223.9088,Small,Tier 1,Grocery Store,40,5.410345206121992,0.09283054167754674,1,1,18.428707818930043
16.35,Low Fat,Fruits and Vegetables,50.8324,Small,Tier 2,Supermarket Type1,18,7.1688186977165795,0.020453570288772968,1,0,3.1090152905198774
21.35,Low Fat,Fruits and Vegetables,96.0094,Medium,Tier 3,Supermarket Type2,16,5.9423730375385855,0.07516369075810589,1,0,4.496927400468384
12.15,Low Fat,Frozen Foods,245.846,Medium,Tier 3,Supermarket Type2,16,8.397108809693222,0.1237334593844983,1,0,20.234238683127572
16.6,Low Fat,Others,172.0422,Medium,Tier 1,Supermarket Type1,26,7.858112308960536,0.12746424074950788,1,0,10.363987951807228
11.6,Regular,Frozen Foods,170.3106,Medium,Tier 3,Supermarket Type2,16,8.361185955922208,0.07462398920830396,1,0,14.68194827586207
20.6,Regular,Snack Foods,178.2344,Small,Tier 2,Supermarket Type1,23,6.975980495897699,0.04508236352633772,1,0,8.652155339805825
12.15,Regular,Canned,251.2408,Small,Tier 1,Grocery Store,40,6.909117550668572,0.14930827169957445,1,1,20.67825514403292
20.1,Regular,Frozen Foods,149.5366,Small,Tier 1,Supermarket Type1,28,7.962623042806631,0.053024515209627726,1,0,7.439631840796019
13.65,Regular,Dairy,186.024,Medium,Tier 3,Supermarket Type2,16,8.363517865257187,0.0,0,0,13.628131868131868
13.3,Low Fat,Dairy,232.63,Small,Tier 2,Supermarket Type1,18,7.530608742322083,0.07719960804715,1,0,17.490977443609022
13.15,Low Fat,Household,237.7248,Medium,Tier 3,Supermarket Type3,40,7.866060049809189,0.057360512638832864,1,0,18.07793155893536
11.8,Low Fat,Soft Drinks,172.3106,Medium,Tier 3,Supermarket Type3,40,8.361185955922208,0.09067796491639447,1,0,14.602593220338981
16.35,Low Fat,Fruits and Vegetables,50.8324,Small,Tier 3,Grocery Store,27,5.0485551615164885,0.0338148363493494,1,1,3.1090152905198774
5.32,Low Fat,Health and Hygiene,100.9674,Medium,Tier 3,Supermarket Type2,16,7.108578617339223,0.08916559225087879,1,0,18.978834586466164
15.0,Regular,Canned,185.1266,Small,Tier 1,Supermarket Type1,28,7.925301753448336,0.14965668838605786,1,0,12.341773333333332
8.27,Regular,Snack Foods,148.6708,High,Tier 3,Supermarket Type1,38,7.652826375046332,0.08570020703186412,1,0,17.977122128174127
13.1,Low Fat,Fruits and Vegetables,123.5414,Medium,Tier 3,Supermarket Type3,40,8.413638111644433,0.008684522134441102,1,0,9.430641221374046
13.1,Low Fat,Dairy,117.7782,Small,Tier 2,Supermarket Type1,18,7.0832049449935885,0.020771567525866137,1,0,8.990702290076335
12.5,Low Fat,Meat,221.7798,Medium,Tier 1,Supermarket Type1,26,8.03440975115111,0.0781279239523788,1,0,17.742384
19.1,Low Fat,Dairy,42.5138,Small,Tier 1,Supermarket Type1,28,6.47669663257188,0.044311704154416154,1,0,2.2258534031413615
11.3,Low Fat,Household,194.0478,Small,Tier 2,Supermarket Type1,18,8.099770657386497,0.06490580680493202,1,0,17.172371681415928
13.65,Low Fat,Snack Foods,184.4924,High,Tier 3,Supermarket Type1,38,9.112675457960052,0.03530033079453892,1,0,13.51592673992674
12.15,Low Fat,Health and Hygiene,235.259,Medium,Tier 3,Supermarket Type3,40,8.643405665982149,0.01863898582208789,1,0,19.36288065843621
12.15,Low Fat,Health and Hygiene,164.1526,Medium,Tier 3,Supermarket Type3,40,7.99299414068293,0.03159555093186851,1,0,13.510502057613168
18.85,Regular,Dairy,121.044,Medium,Tier 3,Supermarket Type2,16,7.351140254510534,0.06600337271842502,1,0,6.421432360742705
5.59,Regular,Snack Foods,65.0168,Small,Tier 2,Supermarket Type1,21,6.103492386681937,0.05504874310429498,1,0,11.630912343470484
18.6,Low Fat,Household,119.8414,High,Tier 3,Supermarket Type1,38,5.901332487668318,0.012563779156814895,1,0,6.443086021505375
9.31,Low Fat,Frozen Foods,63.751,Small,Tier 3,Grocery Store,27,4.840258118319274,0.061592666991825994,1,1,6.847583243823845
6.17,Low Fat,Meat,65.9826,Small,Tier 1,Supermarket Type1,28,7.058316782558335,0.010574837788309921,1,0,10.694100486223665
5.175,Regular,Snack Foods,107.6622,Small,Tier 2,Supermarket Type1,21,7.957975114383348,0.02906390018607163,1,0,20.804289855072465
13.15,Low Fat,Household,93.0462,Small,Tier 1,Grocery Store,40,5.220855159849425,0.12220319722182779,1,1,7.0757566539923955
19.2,Regular,Frozen Foods,187.5214,Medium,Tier 3,Supermarket Type2,16,7.4359055211382445,0.0901157420417323,1,0,9.766739583333333
12.85,Regular,Fruits and Vegetables,252.3382,High,Tier 3,Supermarket Type1,38,8.70882408158916,0.1415006048078783,1,0,19.637214007782102
16.25,Low Fat,Household,116.0176,High,Tier 3,Supermarket Type1,38,7.305677880433778,0.03836802952959712,1,0,7.139544615384615
6.13,Low Fat,Household,110.4912,Small,Tier 2,Supermarket Type1,18,7.178007123770986,0.028083627327223894,1,0,18.024665579119088
12.3,Low Fat,Household,189.653,Medium,Tier 3,Supermarket Type2,16,6.344335515095548,0.05137341517779432,1,0,15.418943089430893
12.15,Low Fat,Health and Hygiene,258.8278,Small,Tier 1,Grocery Store,40,6.948235967264044,0.16762535468813797,1,1,21.302699588477367
10.1,Low Fat,Health and Hygiene,153.3656,Small,Tier 3,Grocery Store,27,6.138583706493207,0.04932607102189002,1,1,15.184712871287129
11.15,Low Fat,Others,66.2142,Medium,Tier 3,Supermarket Type2,16,4.881501076853323,0.07107992008511708,1,0,5.938493273542601
19.35,Low Fat,Meat,172.0738,Medium,Tier 3,Supermarket Type2,16,8.10219343264792,0.03268329456841265,1,0,8.892702842377261
17.25,Low Fat,Soft Drinks,165.6526,Small,Tier 2,Supermarket Type1,18,7.500517655585135,0.03671420139869548,1,0,9.60304927536232
19.85,Low Fat,Others,196.3768,Small,Tier 2,Supermarket Type1,21,8.32811593820627,0.05260708853195249,1,0,9.893037783375314
9.5,Regular,Meat,194.7452,Small,Tier 2,Supermarket Type1,23,7.222723962552783,0.021862719534523217,1,0,20.499494736842106
9.395,Low Fat,Snack Foods,104.528,Medium,Tier 1,Supermarket Type1,26,6.7478494030724505,0.09465059323401202,1,0,11.125918041511444
4.59,Low Fat,Soft Drinks,113.286,High,Tier 3,Supermarket Type1,38,7.293981840670586,0.06833286599790454,1,0,24.681045751633988
5.98,Low Fat,Fruits and Vegetables,148.2418,Small,Tier 2,Supermarket Type1,21,7.763985469916322,0.042632783491874056,1,0,24.789598662207357
6.46,Regular,Fruits and Vegetables,144.4102,Medium,Tier 1,Supermarket Type1,26,8.383503157637444,0.0480654444806892,1,0,22.35452012383901
7.02,Low Fat,Fruits and Vegetables,146.8734,Small,Tier 2,Supermarket Type1,21,8.178459647966852,0.0780242072561705,1,0,20.922136752136755
8.52,Low Fat,Soft Drinks,151.5682,Small,Tier 2,Supermarket Type1,21,8.162450265642176,0.026694747467865005,1,0,17.789694835680752
12.6,Regular,Fruits and Vegetables,250.3092,Small,Tier 3,Grocery Store,27,5.517489843573319,0.036113102027772154,1,1,19.865809523809524
5.94,Regular,Others,186.4556,Small,Tier 3,Grocery Store,27,6.333753405765011,0.04799300938310744,1,1,31.38983164983165
16.25,Low Fat,Canned,91.3804,Small,Tier 1,Supermarket Type1,28,7.410859489212156,0.07526398992191378,1,0,5.62340923076923
10.695,Low Fat,Frozen Foods,56.7904,Medium,Tier 1,Supermarket Type1,26,7.015009839803435,0.0520037854290043,1,0,5.3099953249181855
5.88,Regular,Frozen Foods,103.099,Small,Tier 2,Supermarket Type1,18,7.201608520539571,0.02996551369798353,1,0,17.533843537414967
9.3,Low Fat,Others,65.7826,Medium,Tier 3,Supermarket Type2,16,6.87599522576438,0.10586661586750731,1,0,7.073397849462365
19.5,Regular,Canned,158.292,Small,Tier 2,Supermarket Type1,21,8.292748794368979,0.026974425809933724,1,0,8.117538461538462
5.82,Regular,Fruits and Vegetables,256.433,Medium,Tier 3,Supermarket Type2,16,8.254527581548782,0.07476793804260394,1,0,44.0606529209622
8.68,Low Fat,Frozen Foods,96.5384,Small,Tier 1,Supermarket Type1,28,7.075352969710903,0.00879688767545331,1,0,11.121935483870967
15.7,Low Fat,Health and Hygiene,153.2024,Small,Tier 1,Supermarket Type1,28,8.241455499981429,0.054478991113015664,1,0,9.758114649681529
12.85,Regular,Frozen Foods,78.5618,Medium,Tier 3,Supermarket Type3,40,7.721229101930732,0.007963685512138963,1,0,6.113758754863814
12.8,Low Fat,Fruits and Vegetables,97.241,Medium,Tier 3,Supermarket Type2,16,7.278017989681572,0.07359415174204895,1,0,7.596953125
15.1,Low Fat,Baking Goods,158.6604,Small,Tier 2,Supermarket Type1,23,7.838093442070043,0.09107491919086025,1,0,10.507311258278147
7.31,Low Fat,Snack Foods,108.157,Small,Tier 2,Supermarket Type1,21,7.001764613053414,0.026431461866544055,1,0,14.795759233926129
13.15,Low Fat,Snack Foods,197.2084,Medium,Tier 3,Supermarket Type3,40,8.334849970387616,0.015090473891766702,1,0,14.996836501901141
12.35,Low Fat,Fruits and Vegetables,113.9518,Small,Tier 1,Supermarket Type1,28,6.814339144341283,0.09509000374917422,1,0,9.226866396761134
16.6,Low Fat,Canned,117.3124,High,Tier 3,Supermarket Type1,38,7.608230940507089,0.0,0,0,7.06701204819277
14.35,Regular,Frozen Foods,231.2984,Small,Tier 2,Supermarket Type1,21,8.703533063954744,0.08699979125584871,1,0,16.118355400696863
7.075,Low Fat,Frozen Foods,98.1068,Medium,Tier 1,Supermarket Type1,26,7.284890868969334,0.022350419112542406,1,0,13.866685512367491
18.25,Low Fat,Others,174.708,Small,Tier 1,Supermarket Type1,28,7.792973006789574,0.043299215513132545,1,0,9.57304109589041
13.1,Low Fat,Dairy,165.1158,Medium,Tier 3,Supermarket Type2,16,7.315911562626791,0.0731444347434647,1,0,12.604259541984733
7.68,Low Fat,Health and Hygiene,85.2224,Medium,Tier 3,Supermarket Type2,16,7.153314511180615,0.14252155808719108,1,0,11.096666666666666
19.7,Regular,Baking Goods,197.911,Small,Tier 2,Supermarket Type1,23,7.477433979834827,0.0,0,0,10.046243654822336
8.52,Low Fat,Soft Drinks,151.9682,Small,Tier 2,Supermarket Type1,23,7.4248513225113975,0.026753159424374787,1,0,17.836643192488264
17.75,Regular,Fruits and Vegetables,140.2838,Small,Tier 3,Grocery Store,27,5.6382393601948,0.04844207692743001,1,1,7.903312676056339
13.15,Regular,Snack Foods,112.2544,Medium,Tier 3,Supermarket Type3,40,8.27254608705146,0.0,0,0,8.536456273764259
5.785,Regular,Snack Foods,180.366,Small,Tier 2,Supermarket Type1,18,7.137566154212475,0.0397851173088248,1,0,31.178219533275715
5.945,Low Fat,Household,127.8652,Small,Tier 2,Supermarket Type1,21,7.694305549278332,0.08893409205445713,1,0,21.50802354920101
18.25,Regular,Dairy,154.663,Small,Tier 2,Supermarket Type1,18,7.886032904359163,0.1585361808732464,1,0,8.47468493150685
8.68,Low Fat,Frozen Foods,99.9384,High,Tier 3,Supermarket Type1,38,6.536356468978216,0.008789599048732041,1,0,11.513640552995392
11.65,Low Fat,Others,113.386,Small,Tier 1,Supermarket Type1,28,7.864526699138199,0.03329761677704127,1,0,9.732703862660944
19.25,Regular,Canned,141.1496,Medium,Tier 3,Supermarket Type2,16,5.642967501390745,0.03424787773122249,1,0,7.332446753246753
16.2,Low Fat,Household,192.3162,Small,Tier 3,Grocery Store,27,6.64595509539111,0.0808973300720667,1,1,11.871370370370371
13.0,Regular,Canned,195.8426,High,Tier 3,Supermarket Type1,38,8.33148862268491,0.08014520334375277,1,0,15.064815384615384
17.75,Low Fat,Dairy,256.9672,Small,Tier 2,Supermarket Type1,23,7.335636067974569,0.030041525517739205,1,0,14.477025352112676
12.15,Low Fat,Frozen Foods,245.246,Small,Tier 1,Supermarket Type1,28,8.071686409258595,0.12326116946626656,1,0,20.18485596707819
6.32,Low Fat,Meat,38.5822,Medium,Tier 1,Supermarket Type1,26,5.8679960674007265,0.012657276638591586,1,0,6.104778481012658
17.25,Regular,Fruits and Vegetables,63.4194,Small,Tier 2,Supermarket Type1,21,7.344709364180244,0.1477001978433015,1,0,3.6764869565217393
7.72,Low Fat,Fruits and Vegetables,121.744,Medium,Tier 3,Supermarket Type2,16,7.730629876215438,0.11512683908761731,1,0,15.769948186528499
18.85,Regular,Dairy,120.644,Small,Tier 2,Supermarket Type1,23,8.153486727035473,0.06587324062808458,1,0,6.400212201591512
19.7,Low Fat,Snack Foods,175.137,Small,Tier 2,Supermarket Type1,18,7.945552594384791,0.0651452804593977,1,0,8.89020304568528
14.5,Regular,Canned,40.5454,Small,Tier 1,Supermarket Type1,28,7.103664602536794,0.040421023262023695,1,0,2.7962344827586207
17.7,Low Fat,Fruits and Vegetables,116.6834,Small,Tier 2,Supermarket Type1,21,8.180512845141713,0.1607066921371596,1,0,6.592282485875707
15.7,Regular,Canned,113.7202,Small,Tier 2,Supermarket Type1,21,8.090428591068335,0.10844484123169906,1,0,7.243324840764332
9.695,Low Fat,Snack Foods,159.792,Medium,Tier 3,Supermarket Type2,16,7.907086313556995,0.029260968573111935,1,0,16.481897885507994
11.8,Regular,Dairy,224.1772,Small,Tier 1,Supermarket Type1,28,8.17696376137527,0.10170531092882897,1,0,18.99806779661017
11.65,Low Fat,Baking Goods,183.6924,Small,Tier 1,Grocery Store,40,6.319467448517535,0.009872215921088138,1,1,15.767587982832618
13.15,Low Fat,Household,260.991,Medium,Tier 3,Supermarket Type3,40,8.867956677064239,0.03109456701109078,1,0,19.84722433460076
15.2,Low Fat,Health and Hygiene,116.8492,Small,Tier 2,Supermarket Type1,21,7.8877835613024665,0.09261905196588643,1,0,7.6874473684210525
8.77,Regular,Fruits and Vegetables,170.8422,Small,Tier 2,Supermarket Type1,21,7.452647200852371,0.045702194628620865,1,0,19.48029646522235
19.7,Low Fat,Canned,88.5198,Small,Tier 2,Supermarket Type1,21,7.176481570462149,0.06288980775629412,1,0,4.493390862944163
10.5,Low Fat,Household,235.5248,Medium,Tier 1,Supermarket Type1,26,8.463897050564809,0.011242049690407789,1,0,22.430933333333332
15.1,Regular,Fruits and Vegetables,146.2786,Small,Tier 3,Grocery Store,27,6.071743688367357,0.0,0,1,9.68732450331126
5.405,Regular,Canned,200.5742,High,Tier 3,Supermarket Type1,38,7.7785842693374745,0.052190719531119104,1,0,37.10901017576318
20.35,Regular,Meat,81.0276,High,Tier 3,Supermarket Type1,38,7.532749306821194,0.14058571428623798,1,0,3.981700245700246
13.35,Low Fat,Dairy,149.605,Small,Tier 1,Grocery Store,40,6.107946737031317,0.10272044674072378,1,1,11.2063670411985
5.785,Regular,Fruits and Vegetables,262.0252,Small,Tier 2,Supermarket Type1,21,8.402798299512938,0.03801762049668715,1,0,45.29389801210026
11.8,Low Fat,Soft Drinks,185.3924,Medium,Tier 3,Supermarket Type2,16,5.91400234040937,0.10776940305747988,1,0,15.71122033898305
12.85,Low Fat,Frozen Foods,47.1402,Medium,Tier 3,Supermarket Type3,40,7.323848112222527,0.06326867522441414,1,0,3.6684980544747083
12.5,Low Fat,Others,127.102,Small,Tier 2,Supermarket Type1,18,5.533405298879219,0.0,0,0,10.16816
6.11,Regular,Soft Drinks,45.6086,Small,Tier 2,Supermarket Type1,18,6.933420881478903,0.14220549186620712,1,0,7.464582651391162
7.105,Low Fat,Household,58.2562,High,Tier 3,Supermarket Type1,38,6.384455508884973,0.04379817537707517,1,0,8.199324419422942
8.5,Low Fat,Canned,50.3324,Small,Tier 2,Supermarket Type1,23,6.514892230309916,0.09356614258242622,1,0,5.921458823529412
16.7,Regular,Baking Goods,100.0384,Small,Tier 2,Supermarket Type1,18,7.586178593476894,0.059418256803622956,1,0,5.990323353293413
17.1,Regular,Canned,138.6838,Small,Tier 2,Supermarket Type1,18,7.989614617358277,0.045998959999889094,1,0,8.110163742690057
8.325,Low Fat,Fruits and Vegetables,39.5138,Small,Tier 2,Supermarket Type1,18,6.343165239947357,0.02951347500068821,1,0,4.746402402402404
