ItemWeight,MRP,OutletAge,Visibility,IsVisibile,IsGroceryStore,PricePerWeight,ItemType,FatContent_Regular,OutletSize_Medium,OutletSize_Small,LocationType_Tier 2,LocationType_Tier 3,OutletType_Supermarket Type1,OutletType_Supermarket Type2,OutletType_Supermarket Type3,OutletSales
19.7,57.893,21,0.051845161480889815,1,0,2.9387309644670054,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.433780575447474
16.5,90.3146,18,0.028178787352075838,1,0,5.473612121212121,7.372674266058409,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.845419482162116
20.7,122.4388,23,0.09565384438125245,1,0,5.914917874396136,7.3693437915387685,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.121565812866034
13.1,112.7886,40,0.20280802538077017,1,1,8.60981679389313,7.3693437915387685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.404375039135488
10.1,75.367,26,0.02674558574934432,1,0,7.462079207920793,7.294114261146155,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.284076323577351
11.65,59.522,40,0.19306628572576884,1,1,5.109184549356223,7.193508569116366,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.702481628923153
7.39,142.747,28,0.11357953687683144,1,0,19.31623815967524,7.307915039287236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.054914527644765
16.5,93.612,26,0.03508855870400997,1,0,5.673454545454545,7.260937923637637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.368089812824308
11.8,261.291,40,0.0,0,1,22.143305084745762,7.2234073953473965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.670732099728019
7.485,112.1228,16,0.06710270050543367,1,0,14.979665998663993,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.007806927509376
7.855,39.2848,18,0.15053949792291704,1,0,5.001247612985359,7.193508569116366,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.754079952823086
20.25,148.6418,23,0.014150863576638148,1,0,7.340335802469135,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.881768505572705
9.6,101.699,26,0.0,0,0,10.593645833333333,7.307915039287236,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.772153379007184
6.425,116.5808,16,0.01042620869445376,1,0,18.144871595330738,7.358952885950459,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.8082404789203625
13.1,146.6418,40,0.04243850741897249,1,0,11.194030534351144,7.3693437915387685,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.392594129338695
20.35,119.5466,27,0.08661816252428726,1,1,5.874525798525798,7.372674266058409,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.7693837787326165
13.35,237.5222,40,0.13393630626093037,1,0,17.79192509363296,7.289035282682024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.877753816309221
9.3,199.1084,26,0.013943525645743759,1,0,21.409505376344082,7.372674266058409,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.983474713224138
13.6,231.03,23,0.1128090181605612,1,0,16.9875,7.289035282682024,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.586661416571397
7.75,95.6436,23,0.04241417688493723,1,0,12.341109677419356,7.193508569116366,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0339677535480485
10.5,78.296,28,0.0,0,0,7.456761904761906,7.307915039287236,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.271097546836998
20.35,123.2072,18,0.13332228001200427,1,0,6.054407862407862,7.372674266058409,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.110754896761819
9.3,104.4964,28,0.1607150372119637,1,0,11.23617204301075,7.372674266058409,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.791323295114904
11.35,100.0016,16,0.04417552929149953,1,0,8.810713656387666,7.372674266058409,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.919699659999109
19.35,164.1184,18,0.06098419198686169,1,0,8.481571059431525,7.193508569116366,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.9398761363799855
16.7,180.3976,38,0.11275960555469003,1,0,10.802251497005988,7.3693437915387685,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.032249456511002
17.5,102.999,28,0.0,0,0,5.885657142857142,7.372674266058409,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.003954993064509
13.15,120.044,40,0.07687221126494626,1,0,9.128821292775665,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.397108809693222
9.695,185.2898,23,0.12244915636306085,1,0,19.111892728210417,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.121960473388699
12.85,93.9094,40,0.10864926997200355,1,0,7.308124513618678,7.234613874040657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.269650743123002
15.1,216.1166,21,0.053726020857508404,1,0,14.31235761589404,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.51868843298519
12.35,232.9616,40,0.06695764768998051,1,0,18.863287449392715,7.294114261146155,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.164915422859094
12.35,197.2426,18,0.03338818602608255,1,0,15.971060728744941,7.294114261146155,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.995016386063697
14.65,54.0614,18,0.15809856893345856,1,0,3.69019795221843,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0565970916788086
7.905,248.3408,23,0.00998263132160128,1,0,31.415660974067045,7.372674266058409,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.6214354782167915
14.6,199.9084,28,0.025378225309126527,1,0,13.692356164383561,7.33877970179391,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.775234182452192
12.85,43.7454,40,0.043067484639213525,1,0,3.4043112840466923,7.234613874040657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.508957494790101
12.85,86.9198,40,0.12304273471184032,1,0,6.764186770428015,7.234613874040657,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.358803127256103
5.92,49.0692,18,0.019124561186796167,1,0,8.288716216216217,7.2234073953473965,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.298496521025113
6.36,45.806,28,0.11381393451884443,1,0,7.202201257861635,7.3693437915387685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.060605113076347
4.61,173.8396,28,0.0,0,0,37.70924078091106,7.307915039287236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.107488698975198
12.1,78.067,21,0.0296769593383897,1,0,6.451818181818181,7.358952885950459,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.705462004508512
14.65,260.9594,23,0.06972453828683851,1,0,17.812928327645054,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.96493893082642
11.5,129.6626,18,0.017586467544861716,1,0,11.275008695652174,7.260937923637637,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.515495104512035
13.35,123.1756,40,0.04627103764244463,1,0,9.226636704119851,7.289035282682024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.293748294702063
18.2,250.1092,26,0.0642886108500965,1,0,13.742263736263736,7.3693437915387685,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.652984059502469
13.15,52.1008,40,0.05253487256028652,1,1,3.962038022813688,7.372674266058409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9239673864451188
8.355,146.4418,18,0.1727925808000254,1,0,17.527444643925794,7.358952885950459,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.035919185399964
20.6,75.4696,26,0.06868928354212776,1,0,3.66357281553398,7.33877970179391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.256171896620322
12.85,157.663,26,0.12878117907834918,1,0,12.269494163424126,7.372674266058409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.886032904359163
13.1,60.5536,40,0.06869227204479918,1,0,4.622412213740458,7.3693437915387685,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.670370684697241
13.65,260.0936,27,0.12661117757506185,1,1,19.054476190476187,7.234613874040657,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.56449588594925
12.15,34.0532,27,0.09917274412531421,1,1,2.8027325102880654,7.307915039287236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.191656005157162
13.1,180.3318,16,0.04341612413460296,1,0,13.765786259541985,7.3693437915387685,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.9679415892782695
13.65,37.9532,27,0.043563618113367765,1,1,2.7804542124542126,7.294114261146155,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.275365273283008
10.0,248.175,38,0.021181588836638142,1,0,24.817500000000003,7.33877970179391,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.159217401744456
8.38,110.557,38,0.045784052243898685,1,0,13.192959427207636,7.193508569116366,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.254527581548782
20.85,195.3478,16,0.036868276226589274,1,0,9.369199040767386,7.234613874040657,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.569142406324326
5.465,132.9626,21,0.04737774622427061,1,0,24.32984446477585,7.193508569116366,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.766809532792941
15.7,168.279,28,0.02724257428261117,1,0,10.718407643312101,7.358952885950459,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.312551421665159
8.21,88.5198,21,0.04393773300200797,1,0,10.781948842874543,7.289035282682024,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.033380726821476
19.6,56.6614,18,0.033524910321897534,1,0,2.8908877551020407,7.2234073953473965,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.307911519959714
15.2,177.1054,18,0.09927076541134974,1,0,11.65167105263158,7.3693437915387685,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.055759836232717
13.5,182.4976,23,0.021311291630799232,1,0,13.518340740740742,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.396260689791005
8.77,173.8422,16,0.045892640876498414,1,0,19.82237172177879,7.3693437915387685,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.145794381412315
15.25,217.3192,28,0.08600961606132435,1,0,14.250439344262295,7.234613874040657,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.632074099972598
13.35,184.2608,40,0.0,0,0,13.802307116104869,7.289035282682024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.710142473342417
20.25,245.546,38,0.05721786257283761,1,0,12.125728395061728,7.33877970179391,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.452647200852371
5.82,256.433,16,0.07476793804260394,1,0,44.0606529209622,7.3693437915387685,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.254527581548782
12.15,156.9604,40,0.1074073288058949,1,0,12.918551440329217,7.260937923637637,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.368089812824308
16.7,64.2168,18,0.05348190927178134,1,0,3.8453173652694614,7.307915039287236,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.4156787756481055
12.15,184.0924,40,0.11896891000714216,1,1,15.151637860082303,7.358952885950459,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.319467448517535
20.35,234.0958,27,0.024512131914470194,1,1,11.503479115479115,7.3693437915387685,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.1471674501845985
16.1,189.0846,16,0.02339747377224455,1,0,11.7443850931677,7.2234073953473965,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.584920772093612
16.25,98.341,28,0.08358271475592065,1,0,6.051753846153845,7.289035282682024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.209025118194621
7.63,47.2402,16,0.12686039151833406,1,0,6.191376146788991,7.372674266058409,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.823072824310038
8.5,50.5324,38,0.09331114761566722,1,0,5.944988235294118,7.358952885950459,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.783156216904596
13.8,246.9802,26,0.056562549347957666,1,0,17.897115942028986,7.289035282682024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.68208452054726
11.0,156.863,28,0.08420064315893519,1,0,14.260272727272728,7.234613874040657,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.997258539469387
18.0,117.2124,26,0.11746790867575836,1,0,6.5118,7.234613874040657,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.665389354347037
15.6,241.3854,23,0.044090450174935916,1,0,15.473423076923078,7.289035282682024,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.972543530211639
15.7,183.1634,28,0.036555732552574625,1,0,11.666458598726114,7.2234073953473965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.636693045828894
18.6,245.7802,27,0.06369897725670974,1,1,13.213989247311828,7.234613874040657,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.504030690199315
8.35,76.5354,26,0.11961865299067312,1,0,9.16591616766467,7.234613874040657,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.411664318229444
13.15,192.4478,40,0.04790048089956731,1,0,14.634813688212928,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.095198709819375
20.1,143.4154,38,0.014815119152787144,1,0,7.135094527363184,7.260937923637637,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.173402036736414
12.3,193.3162,27,0.03593725831816924,1,1,15.716764227642276,7.234613874040657,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.25966073427122
10.195,239.4538,23,0.017512731013179184,1,0,23.48737616478666,7.307915039287236,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.426550983658109
12.15,37.7506,40,0.06905820601927098,1,0,3.1070452674897115,7.307915039287236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.680807751716761
20.2,155.134,26,0.011768937571197778,1,0,7.67990099009901,7.33877970179391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.864526699138199
19.7,54.593,27,0.08533689699685354,1,1,2.7712182741116753,7.3693437915387685,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.035885302649104
19.75,119.8466,16,0.04069408682041414,1,0,6.068182278481013,7.3693437915387685,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.713822757899057
13.15,178.5344,40,0.04478006684699994,1,0,13.576760456273764,7.372674266058409,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.956809748909426
15.85,37.2506,28,0.10438794015956612,1,0,2.3501955835962143,7.234613874040657,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.5821954630486506
7.93,44.9086,38,0.06866437807223039,1,0,5.66312736443884,7.260937923637637,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.688298423445918
9.6,44.2086,27,0.04842606455987983,1,1,4.6050625,7.33877970179391,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.7979266655497534
18.7,122.9072,18,0.10008986615550151,1,0,6.572577540106952,7.234613874040657,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.1944641648876635
6.215,37.4848,26,0.012094360481099646,1,0,6.031343523732905,7.3693437915387685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7171980255620465
14.1,140.1496,16,0.08621722023061136,1,0,9.939687943262411,7.358952885950459,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.7415797900588545
13.65,114.7834,21,0.01295137667242032,1,0,8.409040293040293,7.3693437915387685,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.147723022318722
12.35,189.9846,40,0.07756242045651573,1,0,15.383368421052632,7.294114261146155,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.718452164718135
15.6,167.1132,21,0.044739676771736125,1,0,10.712384615384616,7.372674266058409,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.9637816572335405
19.75,188.1872,26,0.012390566895469707,1,0,9.52846582278481,7.3693437915387685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.80715764178153
19.2,112.4886,21,0.09536072489053682,1,0,5.858781250000001,7.234613874040657,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.109123131373913
13.15,222.7088,40,0.11112165428335288,1,0,16.93603041825095,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.300716964018157
19.85,198.7768,18,0.05290666545424368,1,0,10.013944584382871,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.419087716411997
12.15,145.976,40,0.04364142929601242,1,1,12.014485596707818,7.260937923637637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.37315595363104
17.75,140.5838,28,0.029222739953696245,1,0,7.920214084507042,7.3693437915387685,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.889531158801295
12.15,36.3874,40,0.051784246001082085,1,1,2.9948477366255144,7.260937923637637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.662138248379019
16.85,43.9428,28,0.022890403244789623,1,0,2.607881305637982,7.372674266058409,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.862330329865049
8.355,146.2418,21,0.17186976326272513,1,0,17.503506882106525,7.358952885950459,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.392594129338695
21.2,173.6738,26,0.0,0,0,8.19216037735849,7.307915039287236,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.990967797537697
11.35,184.4608,26,0.023090098030016888,1,0,16.252052863436123,7.289035282682024,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.304677365234253
5.88,103.099,18,0.02996551369798353,1,0,17.533843537414967,7.234613874040657,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.201608520539571
17.35,79.4618,21,0.02034753566938747,1,0,4.57993083573487,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.480067045113844
17.25,173.4764,18,0.04160303279044166,1,0,10.056602898550725,7.289035282682024,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.785250960695664
18.5,118.3124,26,0.05083538081112979,1,0,6.395264864864865,7.372674266058409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.339966953912409
6.575,146.0444,38,0.07273445688477136,1,0,22.212076045627374,7.307915039287236,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.868100866844041
11.8,199.8084,28,0.10900468868617452,1,0,16.932915254237287,7.2234073953473965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.775234182452192
14.0,103.2332,28,0.023457579030783385,1,0,7.3738,7.193508569116366,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.520558406468582
19.7,87.0198,26,0.06299611348822726,1,0,4.4172487309644675,7.358952885950459,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.547872911039775
18.25,173.408,38,0.043263951315317996,1,0,9.50180821917808,7.307915039287236,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.94567514640237
12.15,110.157,40,0.04275378181708662,1,0,9.06641975308642,7.307915039287236,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.7437019577827915
17.5,261.291,26,0.02655689032959666,1,0,14.930914285714286,7.234613874040657,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.137069168521446
6.32,39.9822,16,0.012688907230377059,1,0,6.32629746835443,7.294114261146155,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.363918670624452
6.13,62.4536,28,0.07393415269085131,1,0,10.188189233278957,7.289035282682024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.110754896761819
7.825,255.5698,23,0.17096161967919457,1,0,32.66067731629393,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.327792890513543
11.3,196.7426,21,0.0072521514645653515,1,0,17.410849557522123,7.294114261146155,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.9260235145767455
12.35,103.3648,40,0.22787561422322053,1,1,8.36961943319838,7.294114261146155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.741702342076434
19.35,78.2644,26,0.04851657912940994,1,0,4.044671834625323,7.3693437915387685,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.308357649790893
15.1,43.2796,16,0.10083785131215167,1,0,2.866198675496689,7.3693437915387685,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.8189807198719885
12.15,78.6618,40,0.035364861981406086,1,1,6.474222222222222,7.307915039287236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.389024591755529
13.35,77.5012,16,0.017700268888635243,1,0,5.8053333333333335,7.289035282682024,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.325164768107274
14.0,216.9192,18,0.0,0,0,15.49422857142857,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.775174943613273
17.75,239.1538,16,0.146237187435253,1,0,13.47345352112676,7.289035282682024,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.372483762387834
13.85,232.23,38,0.054745444803638035,1,0,16.76750902527076,7.307915039287236,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.242926669870302
14.6,48.7692,26,0.14045874824520305,1,0,3.3403561643835618,7.2234073953473965,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.116174964231158
6.17,66.3826,26,0.010591191794554412,1,0,10.758930307941652,7.294114261146155,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.569142406324326
8.26,125.073,16,0.03205444766223443,1,0,15.142009685230024,7.2234073953473965,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.893031412916948
14.3,78.3302,26,0.02602111900310327,1,0,5.477636363636364,7.234613874040657,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.144946261510098
16.0,228.4668,18,0.07053317381202139,1,0,14.279175,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.837568094014882
8.6,188.753,28,0.039418323434775665,1,0,21.948023255813954,7.358952885950459,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.934602680541374
20.85,193.9452,28,0.11444446794711191,1,0,9.301928057553956,7.372674266058409,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.356255355177305
14.0,51.464,28,0.030788624341017538,1,0,3.6759999999999997,7.358952885950459,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.540210038294206
6.67,131.4626,23,0.08629744778614622,1,0,19.70953523238381,7.372674266058409,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.4413871323583125
9.195,181.2634,21,0.1024401528463838,1,0,19.713257205002716,7.372674266058409,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.767655198805284
12.65,238.8538,16,0.14555350148158286,1,0,18.881723320158102,7.3693437915387685,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.426550983658109
19.6,169.2816,26,0.12065458082138059,1,0,8.636816326530612,7.372674266058409,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.068573282725524
18.2,247.2092,21,0.0641801935083938,1,0,13.582923076923079,7.3693437915387685,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.156547173188578
8.77,173.6422,38,0.0,0,0,19.79956670467503,7.3693437915387685,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.248674396526435
5.88,150.3392,16,0.024681588139358536,1,0,25.567891156462586,7.33877970179391,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.103492386681937
16.7,181.2292,16,0.0,0,0,10.852047904191616,7.358952885950459,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.845419482162116
10.0,113.7544,26,0.09513254857428659,1,0,11.375440000000001,7.372674266058409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.084493855548521
10.1,49.8008,27,0.052338455816012576,1,1,4.930772277227724,7.358952885950459,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.715726855673173
18.5,89.1172,23,0.025486388198846934,1,0,4.817145945945946,7.294114261146155,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.793658939103745
12.6,53.2982,23,0.054669325127257626,1,0,4.230015873015874,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.601739228241068
18.7,111.0886,26,0.0369888474698606,1,0,5.940566844919786,7.3693437915387685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.404375039135488
13.15,102.7332,40,0.024731417691102445,1,1,7.812410646387832,7.33877970179391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.016481009692307
9.395,88.8856,26,0.09581462891211301,1,0,9.460947312400213,7.193508569116366,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.085473881179259
19.7,110.3912,26,0.040953145279618214,1,0,5.60361421319797,7.234613874040657,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.094297855645141
8.325,39.5138,18,0.02951347500068821,1,0,4.746402402402404,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.343165239947357
17.85,147.805,21,0.06372343998666244,1,0,8.280392156862744,7.234613874040657,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.574283805824744
15.5,44.177,16,0.05220299478464457,1,0,2.8501290322580646,7.2234073953473965,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.153915677174315
9.395,83.825,23,0.04436295471448934,1,0,8.922299095263439,7.372674266058409,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.5009893251409245
9.3,90.4172,16,0.04223690218613755,1,0,9.722279569892471,7.3693437915387685,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.130131175724958
4.785,119.7098,23,0.08872622122009753,1,0,25.017722048066876,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.499781278526823
16.6,106.2596,27,0.02677181345582133,1,1,6.401180722891566,7.260937923637637,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.373977561951117
12.15,41.2454,40,0.04022916795330501,1,0,3.394683127572016,7.358952885950459,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.202104675350046
17.35,102.3016,23,0.05451872174964539,1,0,5.896345821325648,7.193508569116366,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.389703289244845
20.1,108.7228,21,0.07196068051514698,1,0,5.409094527363184,7.289035282682024,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.103117107313701
12.15,263.7226,40,0.057851051022535196,1,0,21.70556378600823,7.260937923637637,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.83526686486746
12.15,164.6184,23,0.021534019727753706,1,0,13.54883950617284,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.242157008252919
7.81,246.1486,18,0.06563496763286204,1,0,31.517106274007684,7.2234073953473965,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.589638347571674
